TestNum,Iteration,IterationTime,ElapsedTime,Error
1,0,0.000000000000,0.000000000000,34.76094
1,1,0.000001600000,0.000001600000,0.0001609198
2,0,0.000000000000,0.000000000000,11.99448
2,1,0.000002700000,0.000002700000,0.01036221
3,0,0.000000000000,0.000000000000,26.77259
3,1,0.000002300000,0.000002300000,0.01066284
4,0,0.000000000000,0.000000000000,12.31183
4,1,0.000001900000,0.000001900000,0
5,0,0.000000000000,0.000000000000,19.88283
5,1,0.000002000000,0.000002000000,4.94809E-05
6,0,0.000000000000,0.000000000000,10.39741
6,1,0.000001700000,0.000001700000,1.443171E-05
7,0,0.000000000000,0.000000000000,36.715
7,1,0.000001600000,0.000001600000,0.0007773938
8,0,0.000000000000,0.000000000000,4.601673
8,1,0.000001700000,0.000001700000,0.005063795
9,0,0.000000000000,0.000000000000,9.486812
9,1,0.000001500000,0.000001500000,0.0001654029
10,0,0.000000000000,0.000000000000,13.87523
10,1,0.000002000000,0.000002000000,1.90828E-06
11,0,0.000000000000,0.000000000000,4.561756
11,1,0.000001600000,0.000001600000,9.555351E-07
12,0,0.000000000000,0.000000000000,32.8156
12,1,0.000002800000,0.000002800000,0.03636895
13,0,0.000000000000,0.000000000000,9.359063
13,1,0.000001400000,0.000001400000,5.837681E-06
14,0,0.000000000000,0.000000000000,35.15344
14,1,0.000001600000,0.000001600000,0.4117669
14,2,0.000002200000,0.000003800000,0.2217365
14,3,0.000001600000,0.000005400000,0.1352656
14,4,0.000001400000,0.000006800000,0.08767579
15,0,0.000000000000,0.000000000000,17.25016
15,1,0.000001700000,0.000001700000,0.001813362
16,0,0.000000000000,0.000000000000,14.76414
16,1,0.000002900000,0.000002900000,0.002011344
17,0,0.000000000000,0.000000000000,37.35921
17,1,0.000001600000,0.000001600000,0.1217287
17,2,0.000001400000,0.000003000000,0.009900202
18,0,0.000000000000,0.000000000000,21.93288
18,1,0.000001700000,0.000001700000,0.0008996512
19,0,0.000000000000,0.000000000000,54.02402
19,1,0.000001600000,0.000001600000,1.255401
19,2,0.000001700000,0.000003300000,0.8418797
19,3,0.000001500000,0.000004800000,0.6541011
19,4,0.000001400000,0.000006200000,0.5415792
19,5,0.000001600000,0.000007800000,0.4645752
19,6,0.000001600000,0.000009400001,0.4076148
19,7,0.000001500000,0.000010900000,0.3632993
19,8,0.000001400000,0.000012300000,0.3275616
19,9,0.000001400000,0.000013700000,0.2979728
19,10,0.000001400000,0.000015100000,0.2729841
19,11,0.000001300000,0.000016400000,0.2515299
19,12,0.000001500000,0.000017900000,0.2328696
19,13,0.000002000000,0.000019900000,0.2164668
19,14,0.000001500000,0.000021400000,0.2019149
19,15,0.000001400000,0.000022800000,0.188903
19,16,0.000001400000,0.000024200000,0.1772003
19,17,0.000001500000,0.000025700000,0.1665983
19,18,0.000001300000,0.000027000000,0.1569584
19,19,0.000001500000,0.000028500000,0.1481438
19,20,0.000001300000,0.000029800000,0.140058
19,21,0.000001300000,0.000031100000,0.132605
19,22,0.000001400000,0.000032500000,0.1257256
19,23,0.000001500000,0.000034000000,0.1193479
19,24,0.000001600000,0.000035600010,0.1134278
19,25,0.000001400000,0.000037000010,0.1079087
19,26,0.000001600000,0.000038600010,0.1027566
19,27,0.000001300000,0.000039900010,0.09793887
20,0,0.000000000000,0.000000000000,22.51684
20,1,0.000001600000,0.000001600000,0.003253314
21,0,0.000000000000,0.000000000000,8.176751
21,1,0.000001500000,0.000001500000,5.161528E-05
22,0,0.000000000000,0.000000000000,19.16306
22,1,0.000001400000,0.000001400000,0.2427123
22,2,0.000001400000,0.000002800000,0.08300071
23,0,0.000000000000,0.000000000000,22.5775
23,1,0.000001400000,0.000001400000,0.0001993877
24,0,0.000000000000,0.000000000000,27.28018
24,1,0.000001900000,0.000001900000,0.000214903
25,0,0.000000000000,0.000000000000,12.62207
25,1,0.000001700000,0.000001700000,0.007421794
26,0,0.000000000000,0.000000000000,20.43201
26,1,0.000001500000,0.000001500000,0.0007252372
27,0,0.000000000000,0.000000000000,37.80754
27,1,0.000001800000,0.000001800000,0.2241356
27,2,0.000001400000,0.000003200000,0.01117883
28,0,0.000000000000,0.000000000000,12.60096
28,1,0.000001600000,0.000001600000,0.001107758
29,0,0.000000000000,0.000000000000,7.477026
29,1,0.000001500000,0.000001500000,0.05222123
30,0,0.000000000000,0.000000000000,20.86495
30,1,0.000001500000,0.000001500000,0.003782971
31,0,0.000000000000,0.000000000000,17.96491
31,1,0.000001500000,0.000001500000,5.560829E-06
32,0,0.000000000000,0.000000000000,5.710927
32,1,0.000002500000,0.000002500000,4.909339E-06
33,0,0.000000000000,0.000000000000,31.59753
33,1,0.000001700000,0.000001700000,0.04023542
34,0,0.000000000000,0.000000000000,25.1225
34,1,0.000001900000,0.000001900000,0.0005596216
35,0,0.000000000000,0.000000000000,19.70344
35,1,0.000002100000,0.000002100000,0.001807436
36,0,0.000000000000,0.000000000000,5.827675
36,1,0.000001600000,0.000001600000,1.472428E-06
37,0,0.000000000000,0.000000000000,20.91551
37,1,0.000002000000,0.000002000000,1.922192E-06
38,0,0.000000000000,0.000000000000,24.52241
38,1,0.000001500000,0.000001500000,0
39,0,0.000000000000,0.000000000000,2.036031
39,1,0.000001600000,0.000001600000,1.06624E-06
40,0,0.000000000000,0.000000000000,38.32107
40,1,0.000001500000,0.000001500000,0.0003941526
41,0,0.000000000000,0.000000000000,35.51844
41,1,0.000001500000,0.000001500000,0.1341185
41,2,0.000001400000,0.000002900000,0.01504251
42,0,0.000000000000,0.000000000000,18.38965
42,1,0.000001600000,0.000001600000,0.01218438
43,0,0.000000000000,0.000000000000,17.77415
43,1,0.000001800000,0.000001800000,0.0009338941
44,0,0.000000000000,0.000000000000,27.75865
44,1,0.000001600000,0.000001600000,0.007202862
45,0,0.000000000000,0.000000000000,18.65036
45,1,0.000001600000,0.000001600000,0.00072259
46,0,0.000000000000,0.000000000000,26.38612
46,1,0.000001500000,0.000001500000,0.1677507
46,2,0.000001400000,0.000002900000,0.003811015
47,0,0.000000000000,0.000000000000,14.6001
47,1,0.000001700000,0.000001700000,0.0001607726
48,0,0.000000000000,0.000000000000,32.39521
48,1,0.000001700000,0.000001700000,0.003266105
49,0,0.000000000000,0.000000000000,22.64554
49,1,0.000001900000,0.000001900000,0.9915267
49,2,0.000001300000,0.000003200000,0.01657064
50,0,0.000000000000,0.000000000000,37.83612
50,1,0.000001400000,0.000001400000,0.1472124
50,2,0.000001900000,0.000003300000,0.07025256
51,0,0.000000000000,0.000000000000,29.08573
51,1,0.000001700000,0.000001700000,0.03134539
52,0,0.000000000000,0.000000000000,20.19326
52,1,0.000001500000,0.000001500000,0.0006842047
53,0,0.000000000000,0.000000000000,36.78384
53,1,0.000001700000,0.000001700000,0.05936799
54,0,0.000000000000,0.000000000000,41.33684
54,1,0.000001400000,0.000001400000,0.05027898
55,0,0.000000000000,0.000000000000,42.14833
55,1,0.000002100000,0.000002100000,0.01655664
56,0,0.000000000000,0.000000000000,52.65839
56,1,0.000001700000,0.000001700000,0.2814348
56,2,0.000001300000,0.000003000000,0.06987371
57,0,0.000000000000,0.000000000000,22.20609
57,1,0.000001600000,0.000001600000,0.01070606
58,0,0.000000000000,0.000000000000,28.49989
58,1,0.000001800000,0.000001800000,0.004040183
59,0,0.000000000000,0.000000000000,42.51019
59,1,0.000002000000,0.000002000000,0.1161962
59,2,0.000001500000,0.000003500000,0.02335353
60,0,0.000000000000,0.000000000000,15.49563
60,1,0.000002500000,0.000002500000,4.768372E-07
61,0,0.000000000000,0.000000000000,42.42019
61,1,0.000001600000,0.000001600000,0.1113099
61,2,0.000001400000,0.000003000000,0.006862494
62,0,0.000000000000,0.000000000000,48.49409
62,1,0.000002000000,0.000002000000,1.407503
62,2,0.000001800000,0.000003800000,0.1281615
62,3,0.000001900000,0.000005700000,0.00362778
63,0,0.000000000000,0.000000000000,48.05126
63,1,0.000001900000,0.000001900000,0.4441759
63,2,0.000001500000,0.000003400000,0.09207531
64,0,0.000000000000,0.000000000000,16.93974
64,1,0.000002300000,0.000002300000,0.01470148
65,0,0.000000000000,0.000000000000,9.265254
65,1,0.000003700000,0.000003700000,0.000246764
66,0,0.000000000000,0.000000000000,46.64448
66,1,0.000002200000,0.000002200000,0.1183031
66,2,0.000002300000,0.000004500000,0.00434744
67,0,0.000000000000,0.000000000000,7.658088
67,1,0.000002000000,0.000002000000,2.384186E-07
68,0,0.000000000000,0.000000000000,35.27745
68,1,0.000001800000,0.000001800000,2.132481E-06
69,0,0.000000000000,0.000000000000,26.28808
69,1,0.000001600000,0.000001600000,0.004560982
70,0,0.000000000000,0.000000000000,4.723022
70,1,0.000002900000,0.000002900000,0.0006246042
71,0,0.000000000000,0.000000000000,20.06302
71,1,0.000001700000,0.000001700000,0.001545769
72,0,0.000000000000,0.000000000000,40.98936
72,1,0.000002800000,0.000002800000,0.01067496
73,0,0.000000000000,0.000000000000,17.87869
73,1,0.000002000000,0.000002000000,0.1943544
73,2,0.000001500000,0.000003500000,0.01538328
74,0,0.000000000000,0.000000000000,40.76223
74,1,0.000001600000,0.000001600000,0.5043697
74,2,0.000002000000,0.000003600000,0.2174329
74,3,0.000001500000,0.000005100000,0.1140048
74,4,0.000001400000,0.000006500000,0.06449644
75,0,0.000000000000,0.000000000000,21.08479
75,1,0.000001600000,0.000001600000,0.008329269
76,0,0.000000000000,0.000000000000,19.75277
76,1,0.000001800000,0.000001800000,5.357791E-05
77,0,0.000000000000,0.000000000000,7.145167
77,1,0.000001700000,0.000001700000,0.0005187769
78,0,0.000000000000,0.000000000000,37.03532
78,1,0.000001700000,0.000001700000,0.04934285
79,0,0.000000000000,0.000000000000,2.72696
79,1,0.000001400000,0.000001400000,4.655272E-07
80,0,0.000000000000,0.000000000000,43.74787
80,1,0.000002600000,0.000002600000,0.2147884
80,2,0.000001900000,0.000004500000,0.04039934
81,0,0.000000000000,0.000000000000,18.83053
81,1,0.000001600000,0.000001600000,0.005088614
82,0,0.000000000000,0.000000000000,13.64644
82,1,0.000002200000,0.000002200000,4.101908E-05
83,0,0.000000000000,0.000000000000,20.88881
83,1,0.000001600000,0.000001600000,0.003233094
84,0,0.000000000000,0.000000000000,29.19529
84,1,0.000002000000,0.000002000000,0.09160946
85,0,0.000000000000,0.000000000000,7.289833
85,1,0.000001700000,0.000001700000,0.009240212
86,0,0.000000000000,0.000000000000,47.57662
86,1,0.000001600000,0.000001600000,0.03113081
87,0,0.000000000000,0.000000000000,27.07644
87,1,0.000001600000,0.000001600000,0.005462718
88,0,0.000000000000,0.000000000000,34.29716
88,1,0.000001700000,0.000001700000,0.00148669
89,0,0.000000000000,0.000000000000,8.677636
89,1,0.000002900000,0.000002900000,1.47203E-05
90,0,0.000000000000,0.000000000000,18.57283
90,1,0.000001800000,0.000001800000,6.743496E-07
91,0,0.000000000000,0.000000000000,13.42725
91,1,0.000001600000,0.000001600000,0.003878661
92,0,0.000000000000,0.000000000000,19.16089
92,1,0.000001700000,0.000001700000,1.573608E-06
93,0,0.000000000000,0.000000000000,19.57975
93,1,0.000001900000,0.000001900000,4.007986E-05
94,0,0.000000000000,0.000000000000,26.40902
94,1,0.000002500000,0.000002500000,0.001820862
95,0,0.000000000000,0.000000000000,35.6378
95,1,0.000002200000,0.000002200000,0.1296336
95,2,0.000001500000,0.000003700000,0.02581748
96,0,0.000000000000,0.000000000000,33.68495
96,1,0.000002100000,0.000002100000,0.09497587
97,0,0.000000000000,0.000000000000,22.13876
97,1,0.000001400000,0.000001400000,0.03681666
98,0,0.000000000000,0.000000000000,14.72176
98,1,0.000001400000,0.000001400000,0.02489637
99,0,0.000000000000,0.000000000000,44.36166
99,1,0.000001800000,0.000001800000,0.01484639
100,0,0.000000000000,0.000000000000,23.98314
100,1,0.000001600000,0.000001600000,0.1069933
100,2,0.000001500000,0.000003100000,0.001854712
